grid_id,grid_size_m,grid_area_km2,longitude_epsg4326,latitude_epsg4326,x_epsg32648,y_epsg32648,local_household_proxy_count,density_ratio_to_vnu_max,grid_population_density,grid_population
146.0,100,0.010038805177961813,106.77370096525534,10.876115851491848,693875.3269179714,1202847.9216716671,455.0,0.8024691358024691,15322.383501952918,153.81842283812162
147.0,100,0.010038804392625176,106.77370630887086,10.877019823433788,693875.3268691308,1202947.9216790763,468.0,0.8253968253968254,15759.594459151573,158.2074860825222
148.0,100,0.010038803607153928,106.773711652843,10.8779237951454,693875.3268078981,1203047.9216670936,496.0,0.8747795414462081,16701.27959773329,167.66086586981126
149.0,100,0.010038802821718379,106.77371699772841,10.878827767148481,693875.3267947951,1203147.9216937963,502.0,0.8853615520282186,16903.069270286516,169.6865794862535
150.0,100,0.010038802036152164,106.77372234359039,10.87973173859534,693875.3268372926,1203247.921665454,481.0,0.8483245149911817,16196.805416350227,162.59652319281707
151.0,100,0.010038801250475212,106.77372768977342,10.88063571038589,693875.3268631338,1203347.9216811962,454.0,0.800705467372134,15288.751889860712,153.48074159013896
152.0,100,0.010038800464891164,106.77373303609683,10.881539681681806,693875.3268531061,1203447.9216481727,362.0,0.6384479717813051,12194.643577377925,122.41959361376357
153.0,100,0.010038799679203307,106.77373838291857,10.882443653737141,693875.3268455355,1203547.9217053356,301.0,0.5308641975308642,10143.11523975347,101.82470201495931
154.0,100,0.010038798893397698,106.77374373036385,10.883347624652501,693875.326855341,1203647.9216426557,257.0,0.4532627865961199,8663.324307696483,86.96937047324883
155.0,100,0.010038798107512454,106.7737490784056,10.884251596420677,693875.32687827,1203747.9216805568,205.0,0.36155202821869487,6914.4804789018635,69.41307354603182
156.0,100,0.010038797321601988,106.77375442664768,10.885155567925056,693875.3268717356,1203847.9216952682,154.0,0.2716049382716049,5199.268262199449,52.19440030485806
157.0,100,0.010038796535551802,106.77375977530232,10.886059538747524,693875.326859208,1203947.921640674,112.0,0.19753086419753085,3786.740554326872,38.014317957810114
158.0,100,0.009308357204714766,106.77378872435891,10.886934699726083,693877.925767558,1204044.749762369,88.0,0.15520282186948853,2979.581864113971,27.735012311862732
159.0,100,6.938398971124717E-4,106.77407512491042,10.887498110415018,693908.8745514775,1204107.2569847123,94.0,0.1657848324514991,3181.371536667196,2.2073624996777133
160.0,100,1.4215994585933924E-5,106.7750036134592,10.869319354053134,694022.1509666599,1202096.9312123188,63.0,0.1111111111111111,2138.7915618088655,0.030405049263115994
161.0,100,0.00875682566730702,106.77460499611595,10.869836329961858,693978.2317345927,1202153.863971395,73.0,0.12874779541446207,2475.1076827309075,21.67408648548681
162.0,100,0.010038800257742116,106.77458345576643,10.870686738406679,693975.3268566508,1202247.9216633353,115.0,0.20282186948853614,3887.6353906034847,39.02719516119763
163.0,100,0.010038799472733383,106.77458880002985,10.871590710274837,693975.3268868605,1202347.9216758108,144.0,0.25396825396825395,4862.952141277407,48.818201391783305
164.0,100,0.010038798687583818,106.77459414446497,10.872494681770323,693975.3268845275,1202447.9216530272,223.0,0.3932980599647266,7519.84949656154,75.49025525690982
165.0,100,0.010038797902578214,106.77459948913273,10.873398653596032,693975.3268558581,1202547.9216727784,300.0,0.5291005291005291,10109.483627661264,101.48706303751469
166.0,100,0.010038797117405613,106.7746048346144,10.874302625180098,693975.3268647796,1202647.921672176,340.0,0.599647266313933,11454.748111349432,114.99189232082207
167.0,100,0.010038796332206982,106.7746101803273,10.87520659671475,693975.3268474586,1202747.9216721132,367.0,0.6472663139329806,12362.801637838947,124.1076477377401
168.0,100,0.010038795546926238,106.77461552652527,10.876110568200763,693975.3268316439,1202847.9216728378,408.0,0.7195767195767195,13741.69773361932,137.950094015464
169.0,100,0.010038794761532488,106.77462087382969,10.877014539708961,693975.3268852318,1202947.9216825827,458.0,0.8077601410934744,15423.27833822953,154.8311257874761
170.0,100,0.010038793976133475,106.77462622149851,10.87791851073241,693975.3269274149,1203047.9216447964,507.0,0.8941798941798942,17071.227330747537,171.3745340931135
171.0,100,0.010038793190674168,106.774631569171,10.878822482487848,693975.3269179664,1203147.9216938443,498.0,0.8783068783068783,16768.542821917697,168.33593349819557
172.0,100,0.010038792405077799,106.77463691720835,10.87972645368189,693975.3268972088,1203247.921686884,472.0,0.8324514991181657,15894.12090752039,159.55778025180393
173.0,100,0.010038791619462906,106.7746422660147,10.880630424570484,693975.3269091657,1203347.9216524875,410.0,0.7231040564373897,13808.960957803727,138.62528153669052
